dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://www.clinica.kp.ru/3z,clinica.kp.ru,5,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.clinica.kp.ru/3z
Call log:
  - navigating to ""https://www.clinica.kp.ru/3z"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://oko-medical.ru/price/,oko-medical.ru,6,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://oko-medical.ru/price/
Call log:
  - navigating to ""https://oko-medical.ru/price/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://www.clinicaspectr.ru/,clinicaspectr.ru,7,0,,,homepage,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.clinicaspectr.ru/
Call log:
  - navigating to ""https://www.clinicaspectr.ru/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://medadvisor.ru/russia/clinics/oftalmologicheskie-kliniki,medadvisor.ru,8,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://medadvisor.ru/russia/clinics/oftalmologicheskie-kliniki
Call log:
  - navigating to ""https://medadvisor.ru/russia/clinics/oftalmologicheskie-kliniki"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://russianhospitals.ru/articles/kakaya-oftalmologicheskaya-klinika-luchshe,russianhospitals.ru,9,0,,,article,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://russianhospitals.ru/articles/kakaya-oftalmologicheskaya-klinika-luchshe
Call log:
  - navigating to ""https://russianhospitals.ru/articles/kakaya-oftalmologicheskaya-klinika-luchshe"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://excimerclinic.ru/price/,excimerclinic.ru,10,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://excimerclinic.ru/price/
Call log:
  - navigating to ""https://excimerclinic.ru/price/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,офтальмологическая клиника для бизнеса,ophthalmology,commercial,,,https://medvestnik.ru/content/news/viktor-gordeichuk-oftalmologicheskaya-klinika-ochen-kapitaloemkii-i-rastyanutyi-po-srokam-okupaemosti-proekt.html,medvestnik.ru,8,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://medvestnik.ru/content/news/viktor-gordeichuk-oftalmologicheskaya-klinika-ochen-kapitaloemkii-i-rastyanutyi-po-srokam-okupaemosti-proekt.html
Call log:
  - navigating to ""https://medvestnik.ru/content/news/viktor-gordeichuk-oftalmologicheskaya-klinika-ochen-kapitaloemkii-i-rastyanutyi-po-srokam-okupaemosti-proekt.html"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,офтальмологическая клиника рядом,ophthalmology,commercial,Новосибирск,65,https://doctu.ru/perm/clinic/oftalmologicheskaja-klinika-tri-z-3,doctu.ru,10,0,,,content,failed,Browser rendering did not produce usable content,,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,дерматолог цена,dermatology,commercial,,,https://medsi.ru/services/dermatology/,medsi.ru,6,0,,,category,failed,"Page.goto: net::ERR_CONNECTION_CLOSED at https://medsi.ru/services/dermatology/
Call log:
  - navigating to ""https://medsi.ru/services/dermatology/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,дерматолог цена,dermatology,commercial,,,https://ekb.blizko.ru/predl/promgood/medicina/vrachi/dermatolog,ekb.blizko.ru,10,0,,,content,failed,Page.content: Unable to retrieve content because the page is navigating and changing the content.,,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,как выбрать дерматолог,dermatology,informational,,,https://www.tecrussia.ru/patient/1252-kak-vybrat-kosmetologa.html,tecrussia.ru,7,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.tecrussia.ru/patient/1252-kak-vybrat-kosmetologa.html
Call log:
  - navigating to ""https://www.tecrussia.ru/patient/1252-kak-vybrat-kosmetologa.html"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,дерматолог с гарантией,dermatology,commercial,,,https://docsale.ru/catalog/dermatologiya/,docsale.ru,3,0,,,product,failed,"Page.goto: net::ERR_CERT_DATE_INVALID at https://docsale.ru/catalog/dermatologiya/
Call log:
  - navigating to ""https://docsale.ru/catalog/dermatologiya/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,дерматолог под ключ,dermatology,commercial,,,https://docsale.ru/catalog/dermatologiya/,docsale.ru,5,0,,,product,failed,"Page.goto: net::ERR_CERT_DATE_INVALID at https://docsale.ru/catalog/dermatologiya/
Call log:
  - navigating to ""https://docsale.ru/catalog/dermatologiya/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,дерматолог рядом,dermatology,commercial,Москва,213,https://napopravku.ru/moskva/doctors/dermatolog/,napopravku.ru,5,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://napopravku.ru/moskva/doctors/dermatolog/
Call log:
  - navigating to ""https://napopravku.ru/moskva/doctors/dermatolog/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,курьерская доставка Екатеринбург,courier_service,commercial,Екатеринбург,54,https://dostavista.ru/ekt,dostavista.ru,3,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://dostavista.ru/ekt
Call log:
  - navigating to ""https://dostavista.ru/ekt"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,курьерская доставка цена,courier_service,commercial,,,https://dostavista.ru/order,dostavista.ru,4,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://dostavista.ru/order
Call log:
  - navigating to ""https://dostavista.ru/order"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,как выбрать курьерская доставка,courier_service,informational,,,https://www.sostav.ru/blogs/280843/73277,sostav.ru,7,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.sostav.ru/blogs/280843/73277
Call log:
  - navigating to ""https://www.sostav.ru/blogs/280843/73277"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,курьерская доставка с гарантией,courier_service,commercial,,,https://cdek-b2c.ru/glavnaya-1,cdek-b2c.ru,4,0,,,content,failed,"Page.goto: net::ERR_CERT_DATE_INVALID at https://cdek-b2c.ru/glavnaya-1
Call log:
  - navigating to ""https://cdek-b2c.ru/glavnaya-1"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,курьерская доставка для бизнеса,courier_service,commercial,,,https://dostavista.ru/business/dostavista-for-your-business,dostavista.ru,3,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://dostavista.ru/business/dostavista-for-your-business
Call log:
  - navigating to ""https://dostavista.ru/business/dostavista-for-your-business"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,курьерская доставка под ключ,courier_service,commercial,,,https://riamlogistics.ru/,riamlogistics.ru,1,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://riamlogistics.ru/
Call log:
  - navigating to ""https://riamlogistics.ru/"", waiting until ""domcontentloaded""
",,,0,100.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,курьерская доставка под ключ,courier_service,commercial,,,https://lkcdek.ru/,lkcdek.ru,8,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://lkcdek.ru/
Call log:
  - navigating to ""https://lkcdek.ru/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,типография цена,printing_house,commercial,,,https://thereforma.ru/price.html,thereforma.ru,7,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://thereforma.ru/price.html"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,типография отзывы,printing_house,comparison,,,https://www.kp.ru/money/uslugi-moskva/luchshie-tipografii-moskvy/,kp.ru,10,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/money/uslugi-moskva/luchshie-tipografii-moskvy/
Call log:
  - navigating to ""https://www.kp.ru/money/uslugi-moskva/luchshie-tipografii-moskvy/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,типография с гарантией,printing_house,commercial,,,https://smartyprint.ru/,smartyprint.ru,1,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://smartyprint.ru/
Call log:
  - navigating to ""https://smartyprint.ru/"", waiting until ""domcontentloaded""
",,,0,100.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,типография с гарантией,printing_house,commercial,,,https://sborka.run/,sborka.run,2,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://sborka.run/
Call log:
  - navigating to ""https://sborka.run/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,типография с гарантией,printing_house,commercial,,,https://printinglife.ru/,printinglife.ru,3,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://printinglife.ru/
Call log:
  - navigating to ""https://printinglife.ru/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,типография с гарантией,printing_house,commercial,,,https://kopirka.ru/zakazat-online/,kopirka.ru,4,0,,,content,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://kopirka.ru/zakazat-online/
Call log:
  - navigating to ""https://kopirka.ru/zakazat-online/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,изготовление вывесок отзывы,signage_production,comparison,,,https://www.yell.ru/moscow/top/izgotovlenie-vyvesok/,yell.ru,10,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_CLOSED at https://www.yell.ru/moscow/top/izgotovlenie-vyvesok/
Call log:
  - navigating to ""https://www.yell.ru/moscow/top/izgotovlenie-vyvesok/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,как выбрать изготовление вывесок,signage_production,informational,,,https://rpk39.ru/posts/izgotovlenie-vyvesok-kak-vybrat-idealnoe-reshenie-dlja-vashego-biznesa/,rpk39.ru,2,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://rpk39.ru/posts/izgotovlenie-vyvesok-kak-vybrat-idealnoe-reshenie-dlja-vashego-biznesa/
Call log:
  - navigating to ""https://rpk39.ru/posts/izgotovlenie-vyvesok-kak-vybrat-idealnoe-reshenie-dlja-vashego-biznesa/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,как выбрать изготовление вывесок,signage_production,informational,,,https://www.master-proizvodstvo.ru/article/338-osnovnye-etapy-proizvodstva-vyvesok-i-vybor-materialov-dlya-ih-sozdaniya,master-proizvodstvo.ru,7,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.master-proizvodstvo.ru/article/338-osnovnye-etapy-proizvodstva-vyvesok-i-vybor-materialov-dlya-ih-sozdaniya
Call log:
  - navigating to ""https://www.master-proizvodstvo.ru/article/338-osnovnye-etapy-proizvodstva-vyvesok-i-vybor-materialov-dlya-ih-sozdaniya"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,изготовление вывесок для бизнеса,signage_production,commercial,,,https://neonloft.ru/,neonloft.ru,6,0,,,homepage,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://neonloft.ru/
Call log:
  - navigating to ""https://neonloft.ru/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,пожарная сигнализация отзывы,fire_safety,comparison,,,https://www.kp.ru/expert/dom/luchshie-pozharnye-signalizaczii-dlya-doma/,kp.ru,4,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.kp.ru/expert/dom/luchshie-pozharnye-signalizaczii-dlya-doma/
Call log:
  - navigating to ""https://www.kp.ru/expert/dom/luchshie-pozharnye-signalizaczii-dlya-doma/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,внедрение crm рядом,crm_integration,commercial,Казань,43,https://okocrm.com/blog/vnedrenie-crm/,okocrm.com,5,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://okocrm.com/blog/vnedrenie-crm/
Call log:
  - navigating to ""https://okocrm.com/blog/vnedrenie-crm/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,внедрение erp Новосибирск,erp_consulting,commercial,Новосибирск,65,https://novosibirsk.1cbit.ru/vnedrenie-erp/,novosibirsk.1cbit.ru,3,0,,,content,failed,Browser rendering did not produce usable content,,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,внедрение erp цена,erp_consulting,commercial,,,https://1solution.ru/services/vnedrenie-erp/,1solution.ru,9,0,,,category,failed,Browser rendering did not produce usable content,,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,внедрение erp с гарантией,erp_consulting,commercial,,,https://soft-help.ru/uslugi/vnedrenie-1c-erp,soft-help.ru,5,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://soft-help.ru/uslugi/vnedrenie-1c-erp
Call log:
  - navigating to ""https://soft-help.ru/uslugi/vnedrenie-1c-erp"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,внедрение erp консультация,erp_consulting,commercial,,,https://1solution.ru/services/soprovozhdenie-resheniy-1s-erp/,1solution.ru,3,0,,,category,failed,Browser rendering did not produce usable content,,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,лучшие внедрение erp,erp_consulting,comparison,,,https://www.kp.ru/money/biznes/luchshie-erp-sistemy/,kp.ru,3,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/money/biznes/luchshie-erp-sistemy/
Call log:
  - navigating to ""https://www.kp.ru/money/biznes/luchshie-erp-sistemy/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,лучшие внедрение erp,erp_consulting,comparison,,,https://infoselection.ru/infokatalog/biznes-i-finansy/organizatsiya-biznesa/item/1115-12-luchshikh-sistem-dlya-kompleksnogo-upravleniya-biznesom-erp-sistemy,infoselection.ru,4,0,,,product,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://infoselection.ru/infokatalog/biznes-i-finansy/organizatsiya-biznesa/item/1115-12-luchshikh-sistem-dlya-kompleksnogo-upravleniya-biznesom-erp-sistemy
Call log:
  - navigating to ""https://infoselection.ru/infokatalog/biznes-i-finansy/organizatsiya-biznesa/item/1115-12-luchshikh-sistem-dlya-kompleksnogo-upravleniya-biznesom-erp-sistemy"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,подбор персонала Москва,hr_recruitment,commercial,Москва,213,https://www.superjob.ru/,superjob.ru,3,0,,,homepage,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.superjob.ru/
Call log:
  - navigating to ""https://www.superjob.ru/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,подбор персонала цена,hr_recruitment,commercial,,,https://kit-konsalt-firm.ru/price/,kit-konsalt-firm.ru,9,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://kit-konsalt-firm.ru/price/
Call log:
  - navigating to ""https://kit-konsalt-firm.ru/price/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,подбор персонала рядом,hr_recruitment,commercial,Москва,213,https://ancor.ru/services/recruitment/poisk-i-podbor-personala/,ancor.ru,7,0,,,category,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://ancor.ru/services/recruitment/poisk-i-podbor-personala/
Call log:
  - navigating to ""https://ancor.ru/services/recruitment/poisk-i-podbor-personala/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,подбор персонала рядом,hr_recruitment,commercial,Москва,213,https://hr-recruter.ru/,hr-recruter.ru,10,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://hr-recruter.ru/
Call log:
  - navigating to ""https://hr-recruter.ru/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,подбор персонала консультация,hr_recruitment,commercial,,,https://kit-konsalt-firm.ru/price/,kit-konsalt-firm.ru,9,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://kit-konsalt-firm.ru/price/
Call log:
  - navigating to ""https://kit-konsalt-firm.ru/price/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,корпоративное обучение Санкт-Петербург,corporate_training,commercial,Санкт-Петербург,2,https://www.nouronline.ru/?id=16,nouronline.ru,5,0,,,homepage,failed,"Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.nouronline.ru/?id=16
Call log:
  - navigating to ""https://www.nouronline.ru/?id=16"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,корпоративное обучение Санкт-Петербург,corporate_training,commercial,Санкт-Петербург,2,https://prestige-kurs.ru/korporativnoe-obuchenie,prestige-kurs.ru,8,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://prestige-kurs.ru/korporativnoe-obuchenie
Call log:
  - navigating to ""https://prestige-kurs.ru/korporativnoe-obuchenie"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,как выбрать корпоративное обучение,corporate_training,informational,,,https://trends.rbc.ru/trends/education/68e616299a7947e6f330b2d7,trends.rbc.ru,2,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://trends.rbc.ru/trends/education/68e616299a7947e6f330b2d7
Call log:
  - navigating to ""https://trends.rbc.ru/trends/education/68e616299a7947e6f330b2d7"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,как выбрать корпоративное обучение,corporate_training,informational,,,https://www.1cbit.ru/blog/pochemu-vashey-kompanii-nuzhno-korporativnoe-obuchenie/,1cbit.ru,7,0,,,article,failed,Browser rendering did not produce usable content,,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,корпоративное обучение для бизнеса,corporate_training,commercial,,,https://skillomatika.ru/,skillomatika.ru,4,0,,,homepage,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://skillomatika.ru/
Call log:
  - navigating to ""https://skillomatika.ru/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,корпоративное обучение под ключ,corporate_training,commercial,,,https://saes.nsu.ru/services/kurs-pod-klyuch/,saes.nsu.ru,7,0,,,category,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://saes.nsu.ru/services/kurs-pod-klyuch/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,центр реабилитации цена,medical_rehabilitation,commercial,,,https://rehabmir.ru/calc/,rehabmir.ru,10,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://rehabmir.ru/calc/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,центр реабилитации с гарантией,medical_rehabilitation,commercial,,,https://mediglobus.com/ru/top-7-best-rehabilitation-centers-in-the-world/,mediglobus.com,5,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://mediglobus.com/ru/top-7-best-rehabilitation-centers-in-the-world/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,центр реабилитации рядом,medical_rehabilitation,commercial,Екатеринбург,54,https://sfr.gov.ru/about/rehabilitation_centers/,sfr.gov.ru,2,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_CLOSED at https://sfr.gov.ru/about/rehabilitation_centers/
Call log:
  - navigating to ""https://sfr.gov.ru/about/rehabilitation_centers/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,центр реабилитации рядом,medical_rehabilitation,commercial,Екатеринбург,54,https://www.kp.ru/russia/lechenie-v-rossii/reabilitatsionnye-tsentry/,kp.ru,10,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/russia/lechenie-v-rossii/reabilitatsionnye-tsentry/
Call log:
  - navigating to ""https://www.kp.ru/russia/lechenie-v-rossii/reabilitatsionnye-tsentry/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,лучшие центр реабилитации,medical_rehabilitation,comparison,,,https://www.kp.ru/guide/obzor-luchshikh-tsentrov-vosstanovitel-noi-meditsiny.html,kp.ru,8,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/guide/obzor-luchshikh-tsentrov-vosstanovitel-noi-meditsiny.html
Call log:
  - navigating to ""https://www.kp.ru/guide/obzor-luchshikh-tsentrov-vosstanovitel-noi-meditsiny.html"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,ортопедическая клиника цена,orthopedic_clinic,commercial,,,https://orteka.ru/medcenter/,orteka.ru,5,0,,,content,failed,Browser rendering did not produce usable content,,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,как выбрать ортопедическая клиника,orthopedic_clinic,informational,,,https://artriamed.ru/blog/kak-vybrat-vracha-ortopeda-sovety-paczienta,artriamed.ru,4,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://artriamed.ru/blog/kak-vybrat-vracha-ortopeda-sovety-paczienta
Call log:
  - navigating to ""https://artriamed.ru/blog/kak-vybrat-vracha-ortopeda-sovety-paczienta"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ортопедическая клиника с гарантией,orthopedic_clinic,commercial,,,https://orteka.ru/medcenter/,orteka.ru,2,0,,,content,failed,Browser rendering did not produce usable content,,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,ортопедическая клиника с гарантией,orthopedic_clinic,commercial,,,https://orteka.ru/doctors/,orteka.ru,10,0,,,content,failed,Browser rendering did not produce usable content,,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,ортопедическая клиника под ключ,orthopedic_clinic,commercial,,,https://orteka.ru/doctors/,orteka.ru,9,0,,,content,failed,Browser rendering did not produce usable content,,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ортопедическая клиника рядом,orthopedic_clinic,commercial,Казань,43,https://orteka.ru/doctors/,orteka.ru,2,0,,,content,failed,Browser rendering did not produce usable content,,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,ортопедическая клиника рядом,orthopedic_clinic,commercial,Казань,43,https://orteka.ru/,orteka.ru,7,0,,,homepage,failed,Browser rendering did not produce usable content,,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,ортопедическая клиника рядом,orthopedic_clinic,commercial,Казань,43,https://orteka.ru/medcenter/,orteka.ru,9,0,,,content,failed,Browser rendering did not produce usable content,,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,ортопедическая клиника консультация,orthopedic_clinic,commercial,,,https://orteka.ru/doctors/,orteka.ru,1,0,,,content,failed,Browser rendering did not produce usable content,,,0,100.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,ортопедическая клиника консультация,orthopedic_clinic,commercial,,,https://napopravku.ru/,napopravku.ru,5,0,,,homepage,failed,Browser rendering did not produce usable content,,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,ортопедическая клиника консультация,orthopedic_clinic,commercial,,,https://orteka.ru/medcenter/,orteka.ru,10,0,,,content,failed,Browser rendering did not produce usable content,,,0,0.0
